period,stateRegionId,stateRegionDescription,marketTypeId,marketTypeDescription,price,sales,price-units,sales-units
2004,US,U.S. Total,TOT,Total,20.07,1109183735,dollars per short ton,short tons
2004,US,U.S. Total,OM,Open Market,19.93,1006807169,dollars per short ton,short tons
2004,US,U.S. Total,CAP,Captive,21.46,102376566,dollars per short ton,short tons
2004,WMR,West of Mississippi River,TOT,Total,10.66,627978799,dollars per short ton,short tons
2004,WMR,West of Mississippi River,OM,Open Market,10.11,558102974,dollars per short ton,short tons
2004,WMR,West of Mississippi River,CAP,Captive,15.03,69875825,dollars per short ton,short tons
2004,EMR,East of Mississippi River,TOT,Total,32.35,481204936,dollars per short ton,short tons
2004,EMR,East of Mississippi River,OM,Open Market,32.14,448704195,dollars per short ton,short tons
2004,EMR,East of Mississippi River,CAP,Captive,35.29,32500741,dollars per short ton,short tons
2004,WST,West Total,TOT,Total,10.31,545430697,dollars per short ton,short tons
2004,WST,West Total,OM,Open Market,9.87,514683911,dollars per short ton,short tons
2004,WST,West Total,CAP,Captive,17.67,30746786,dollars per short ton,short tons
2004,STH,South Total,TOT,Total,31.51,346769697,dollars per short ton,short tons
2004,STH,South Total,OM,Open Market,33.4,295568778,dollars per short ton,short tons
2004,STH,South Total,CAP,Captive,20.55,51200919,dollars per short ton,short tons
2004,MID,Midwest Total,TOT,Total,20.53,120339080,dollars per short ton,short tons
2004,MID,Midwest Total,OM,Open Market,20.99,112662779,dollars per short ton,short tons
2004,MID,Midwest Total,CAP,Captive,13.81,7676301,dollars per short ton,short tons
2004,EST,East Total,TOT,Total,33.54,96644261,dollars per short ton,short tons
2004,EST,East Total,OM,Open Market,32.73,83891701,dollars per short ton,short tons
2004,EST,East Total,CAP,Captive,38.85,12752560,dollars per short ton,short tons
2004,PRB,Powder River Basin,TOT,Total,7.16,421314537,dollars per short ton,short tons
2004,PRB,Powder River Basin,OM,Open Market,7.17,408549476,dollars per short ton,short tons
2004,PRB,Powder River Basin,CAP,Captive,6.74,12765061,dollars per short ton,short tons
2004,ILL,Illinois Basin,TOT,Total,24.23,90793094,dollars per short ton,short tons
2004,ILL,Illinois Basin,OM,Open Market,24.25,87679252,dollars per short ton,short tons
2004,ILL,Illinois Basin,CAP,Captive,23.44,3113842,dollars per short ton,short tons
2004,APS,Appalachia Southern,TOT,Total,41.73,21435944,dollars per short ton,short tons
2004,APS,Appalachia Southern,OM,Open Market,41.73,21435944,dollars per short ton,short tons
2004,APN,Appalachia Northern,TOT,Total,28.97,133772286,dollars per short ton,short tons
2004,APN,Appalachia Northern,OM,Open Market,28.65,123425259,dollars per short ton,short tons
2004,APN,Appalachia Northern,CAP,Captive,32.87,10347027,dollars per short ton,short tons
2004,APC,Appalachia Central,TOT,Total,36.88,231631594,dollars per short ton,short tons
2004,APC,Appalachia Central,OM,Open Market,36.73,212591722,dollars per short ton,short tons
2004,APC,Appalachia Central,CAP,Captive,38.54,19039872,dollars per short ton,short tons
2004,APP,Appalachia Total,TOT,Total,34.42,386839824,dollars per short ton,short tons
2004,APP,Appalachia Total,OM,Open Market,34.24,357452925,dollars per short ton,short tons
2004,APP,Appalachia Total,CAP,Captive,36.54,29386899,dollars per short ton,short tons
2004,AK,Alaska,TOT,Total,w,w,dollars per short ton,short tons
2004,AK,Alaska,OM,Open Market,w,w,dollars per short ton,short tons
2004,PCN,Pacific Noncontiguous,TOT,Total,w,w,dollars per short ton,short tons
2004,PCN,Pacific Noncontiguous,OM,Open Market,w,w,dollars per short ton,short tons
2004,WA,Washington,TOT,Total,w,w,dollars per short ton,short tons
2004,WA,Washington,CAP,Captive,w,w,dollars per short ton,short tons
2004,PCC,Pacific Contiguous,TOT,Total,w,w,dollars per short ton,short tons
2004,PCC,Pacific Contiguous,CAP,Captive,w,w,dollars per short ton,short tons
2004,WY,Wyoming,TOT,Total,7.35,395749741,dollars per short ton,short tons
2004,WY,Wyoming,OM,Open Market,7.12,378122887,dollars per short ton,short tons
2004,WY,Wyoming,CAP,Captive,12.46,17626854,dollars per short ton,short tons
2004,UT,Utah,TOT,Total,w,22615207,dollars per short ton,short tons
2004,UT,Utah,OM,Open Market,17.39,18831784,dollars per short ton,short tons
2004,UT,Utah,CAP,Captive,w,3783423,dollars per short ton,short tons
2004,NM,New Mexico,TOT,Total,24.09,27017288,dollars per short ton,short tons
2004,NM,New Mexico,OM,Open Market,24.09,27017288,dollars per short ton,short tons
2004,MT,Montana,TOT,Total,w,40216370,dollars per short ton,short tons
2004,MT,Montana,OM,Open Market,10.09,w,dollars per short ton,short tons
2004,MT,Montana,CAP,Captive,w,w,dollars per short ton,short tons
2004,CO,Colorado,TOT,Total,w,39431840,dollars per short ton,short tons
2004,CO,Colorado,OM,Open Market,18.1,w,dollars per short ton,short tons
2004,CO,Colorado,CAP,Captive,w,w,dollars per short ton,short tons
2004,AZ,Arizona,TOT,Total,w,w,dollars per short ton,short tons
2004,AZ,Arizona,OM,Open Market,w,w,dollars per short ton,short tons
2004,MTN,Mountain,TOT,Total,10.09,538275056,dollars per short ton,short tons
2004,MTN,Mountain,OM,Open Market,9.83,513181491,dollars per short ton,short tons
2004,MTN,Mountain,CAP,Captive,15.53,25093565,dollars per short ton,short tons
2004,TX,Texas,TOT,Total,13.87,46302591,dollars per short ton,short tons
2004,TX,Texas,OM,Open Market,15.39,12964379,dollars per short ton,short tons
2004,TX,Texas,CAP,Captive,13.28,33338212,dollars per short ton,short tons
2004,OK,Oklahoma,TOT,Total,28.36,1789484,dollars per short ton,short tons
2004,OK,Oklahoma,OM,Open Market,28.36,1789484,dollars per short ton,short tons
2004,LA,Louisiana,TOT,Total,w,w,dollars per short ton,short tons
2004,LA,Louisiana,OM,Open Market,w,w,dollars per short ton,short tons
2004,LA,Louisiana,CAP,Captive,w,w,dollars per short ton,short tons
2004,WSC,West South Central,TOT,Total,14.8,51912241,dollars per short ton,short tons
2004,WSC,West South Central,OM,Open Market,17.28,16946519,dollars per short ton,short tons
2004,WSC,West South Central,CAP,Captive,13.6,34965722,dollars per short ton,short tons
2004,TN,Tennessee,TOT,Total,w,2797863,dollars per short ton,short tons
2004,TN,Tennessee,OM,Open Market,w,2797863,dollars per short ton,short tons
2004,MS,Mississippi,TOT,Total,w,w,dollars per short ton,short tons
2004,MS,Mississippi,OM,Open Market,w,w,dollars per short ton,short tons
2004,KYW,Kentucky (West),TOT,Total,w,23628636,dollars per short ton,short tons
2004,KYW,Kentucky (West),OM,Open Market,23.6,w,dollars per short ton,short tons
2004,KYW,Kentucky (West),CAP,Captive,w,w,dollars per short ton,short tons
2004,KYE,Kentucky (East),TOT,Total,w,90733282,dollars per short ton,short tons
2004,KYE,Kentucky (East),OM,Open Market,35.15,w,dollars per short ton,short tons
2004,KYE,Kentucky (East),CAP,Captive,w,w,dollars per short ton,short tons
2004,KY,Kentucky,TOT,Total,32.59,114361918,dollars per short ton,short tons
2004,KY,Kentucky,OM,Open Market,32.74,109474061,dollars per short ton,short tons
2004,KY,Kentucky,CAP,Captive,29.06,4887857,dollars per short ton,short tons
2004,AL,Alabama,TOT,Total,41.73,21435944,dollars per short ton,short tons
2004,AL,Alabama,OM,Open Market,41.73,21435944,dollars per short ton,short tons
2004,ESC,East South Central,TOT,Total,33.58,142167743,dollars per short ton,short tons
2004,VA,Virginia,CAP,Captive,41.51,9730939,dollars per short ton,short tons
2004,MD,Maryland,TOT,Total,w,5402596,dollars per short ton,short tons
2004,MD,Maryland,OM,Open Market,24.58,w,dollars per short ton,short tons
2004,ESC,East South Central,OM,Open Market,33.75,137279886,dollars per short ton,short tons
2004,ESC,East South Central,CAP,Captive,29.06,4887857,dollars per short ton,short tons
2004,WVS,West Virginia (Southern),TOT,Total,w,107163422,dollars per short ton,short tons
2004,WVS,West Virginia (Southern),OM,Open Market,37.76,101911706,dollars per short ton,short tons
2004,WVS,West Virginia (Southern),CAP,Captive,w,5251716,dollars per short ton,short tons
2004,WVN,West Virginia (Northern),TOT,Total,w,40123695,dollars per short ton,short tons
2004,WVN,West Virginia (Northern),OM,Open Market,28.39,34157874,dollars per short ton,short tons
2004,WVN,West Virginia (Northern),CAP,Captive,w,5965821,dollars per short ton,short tons
2004,WV,West Virginia,TOT,Total,35.63,147287117,dollars per short ton,short tons
2004,WV,West Virginia,OM,Open Market,35.41,136069580,dollars per short ton,short tons
2004,WV,West Virginia,CAP,Captive,38.25,11217537,dollars per short ton,short tons
2004,VA,Virginia,TOT,Total,39.45,30937027,dollars per short ton,short tons
2004,VA,Virginia,OM,Open Market,38.51,21206088,dollars per short ton,short tons
2004,MD,Maryland,CAP,Captive,w,w,dollars per short ton,short tons
2004,SAT,South Atlantic,TOT,Total,35.96,183626740,dollars per short ton,short tons
2004,SAT,South Atlantic,OM,Open Market,35.46,162548461,dollars per short ton,short tons
2004,SAT,South Atlantic,CAP,Captive,39.78,21078279,dollars per short ton,short tons
2004,ND,North Dakota,TOT,Total,9.37,29985464,dollars per short ton,short tons
2004,ND,North Dakota,OM,Open Market,w,w,dollars per short ton,short tons
2004,ND,North Dakota,CAP,Captive,w,w,dollars per short ton,short tons
2004,MO,Missouri,TOT,Total,w,w,dollars per short ton,short tons
2004,MO,Missouri,OM,Open Market,w,w,dollars per short ton,short tons
2004,KS,Kansas,TOT,Total,w,w,dollars per short ton,short tons
2004,KS,Kansas,OM,Open Market,w,w,dollars per short ton,short tons
2004,WNC,West North Central,TOT,Total,9.79,30635861,dollars per short ton,short tons
2004,WNC,West North Central,OM,Open Market,10.16,26472544,dollars per short ton,short tons
2004,WNC,West North Central,CAP,Captive,7.47,4163317,dollars per short ton,short tons
2004,OH,Ohio,TOT,Total,w,22538761,dollars per short ton,short tons
2004,OH,Ohio,OM,Open Market,23.82,21308979,dollars per short ton,short tons
2004,OH,Ohio,CAP,Captive,w,1229782,dollars per short ton,short tons
2004,IN,Indiana,TOT,Total,23.24,34983121,dollars per short ton,short tons
2004,IN,Indiana,OM,Open Market,23.27,32699919,dollars per short ton,short tons
2004,IN,Indiana,CAP,Captive,22.75,2283202,dollars per short ton,short tons
2004,IL,Illinois,TOT,Total,25.72,32181337,dollars per short ton,short tons
2004,IL,Illinois,OM,Open Market,25.72,32181337,dollars per short ton,short tons
2004,ENC,East North Central,TOT,Total,24.2,89703219,dollars per short ton,short tons
2004,ENC,East North Central,OM,Open Market,24.32,86190235,dollars per short ton,short tons
2004,ENC,East North Central,CAP,Captive,21.32,3512984,dollars per short ton,short tons
2004,PAB,Pennsylvania (Bituminous),TOT,Total,w,64027276,dollars per short ton,short tons
2004,PAB,Pennsylvania (Bituminous),OM,Open Market,30.54,w,dollars per short ton,short tons
2004,PAB,Pennsylvania (Bituminous),CAP,Captive,w,w,dollars per short ton,short tons
2004,PAA,Pennsylvania (Anthracite),TOT,Total,w,1679958,dollars per short ton,short tons
2004,PAA,Pennsylvania (Anthracite),OM,Open Market,39.77,w,dollars per short ton,short tons
2004,PAA,Pennsylvania (Anthracite),CAP,Captive,w,w,dollars per short ton,short tons
2004,PA,Pennsylvania,TOT,Total,30.75,65707234,dollars per short ton,short tons
2004,PA,Pennsylvania,OM,Open Market,30.77,62685613,dollars per short ton,short tons
2004,PA,Pennsylvania,CAP,Captive,30.3,3021621,dollars per short ton,short tons
2004,MAT,Middle Atlantic,TOT,Total,30.75,65707234,dollars per short ton,short tons
2004,MAT,Middle Atlantic,OM,Open Market,30.77,62685613,dollars per short ton,short tons
2003,APP,Appalachia Total,CAP,Captive,29.98,21144851,dollars per short ton,short tons
2003,PAB,Pennsylvania (Bituminous),CAP,Captive,w,627100,dollars per short ton,short tons
2003,PAA,Pennsylvania (Anthracite),TOT,Total,49.87,1249005,dollars per short ton,short tons
2003,PAA,Pennsylvania (Anthracite),OM,Open Market,49.87,1249005,dollars per short ton,short tons
2003,PA,Pennsylvania,TOT,Total,w,64142763,dollars per short ton,short tons
2003,PA,Pennsylvania,OM,Open Market,26.75,63515663,dollars per short ton,short tons
2003,PA,Pennsylvania,CAP,Captive,w,627100,dollars per short ton,short tons
2003,MAT,Middle Atlantic,TOT,Total,26.71,64142763,dollars per short ton,short tons
2003,MAT,Middle Atlantic,OM,Open Market,26.75,63515663,dollars per short ton,short tons
2003,MAT,Middle Atlantic,CAP,Captive,22.52,627100,dollars per short ton,short tons
2003,UNT,Uinta Basin,TOT,Total,18.32,58887165,dollars per short ton,short tons
2003,UNT,Uinta Basin,OM,Open Market,17.73,51898104,dollars per short ton,short tons
2003,UNT,Uinta Basin,CAP,Captive,22.72,6989061,dollars per short ton,short tons
2003,WSB,Western Region Total,TOT,Total,9.84,550306428,dollars per short ton,short tons
2003,WSB,Western Region Total,OM,Open Market,9.44,518819727,dollars per short ton,short tons
2003,WSB,Western Region Total,CAP,Captive,16.45,31486701,dollars per short ton,short tons
2003,INT,Interior Region Total,TOT,Total,19.66,145632856,dollars per short ton,short tons
2003,INT,Interior Region Total,OM,Open Market,21.6,105769000,dollars per short ton,short tons
2003,INT,Interior Region Total,CAP,Captive,14.49,39863856,dollars per short ton,short tons
2003,AK,Alaska,TOT,Total,w,w,dollars per short ton,short tons
2003,AK,Alaska,OM,Open Market,w,w,dollars per short ton,short tons
2003,PCN,Pacific Noncontiguous,TOT,Total,w,w,dollars per short ton,short tons
2003,PCN,Pacific Noncontiguous,OM,Open Market,w,w,dollars per short ton,short tons
2003,WA,Washington,TOT,Total,w,w,dollars per short ton,short tons
2003,WA,Washington,CAP,Captive,w,w,dollars per short ton,short tons
2003,PCC,Pacific Contiguous,TOT,Total,w,w,dollars per short ton,short tons
2003,PCC,Pacific Contiguous,CAP,Captive,w,w,dollars per short ton,short tons
2003,WY,Wyoming,TOT,Total,6.99,376769828,dollars per short ton,short tons
2003,WY,Wyoming,OM,Open Market,6.74,359270563,dollars per short ton,short tons
2003,WY,Wyoming,CAP,Captive,12.02,17499265,dollars per short ton,short tons
2003,UT,Utah,TOT,Total,w,23554745,dollars per short ton,short tons
2003,UT,Utah,OM,Open Market,17.08,w,dollars per short ton,short tons
2003,UT,Utah,CAP,Captive,w,w,dollars per short ton,short tons
2003,NM,New Mexico,TOT,Total,23.18,26452467,dollars per short ton,short tons
2003,NM,New Mexico,OM,Open Market,23.18,26452467,dollars per short ton,short tons
2003,MT,Montana,TOT,Total,w,36942382,dollars per short ton,short tons
2003,MT,Montana,OM,Open Market,9.42,w,dollars per short ton,short tons
2003,MT,Montana,CAP,Captive,w,w,dollars per short ton,short tons
2003,CO,Colorado,TOT,Total,w,36067987,dollars per short ton,short tons
2003,CO,Colorado,OM,Open Market,18.21,w,dollars per short ton,short tons
2003,CO,Colorado,CAP,Captive,w,w,dollars per short ton,short tons
2003,AZ,Arizona,TOT,Total,w,w,dollars per short ton,short tons
2003,AZ,Arizona,OM,Open Market,w,w,dollars per short ton,short tons
2003,MTN,Mountain,TOT,Total,9.71,511867755,dollars per short ton,short tons
2003,MTN,Mountain,OM,Open Market,9.45,486612927,dollars per short ton,short tons
2003,MTN,Mountain,CAP,Captive,14.81,25254828,dollars per short ton,short tons
2003,TX,Texas,TOT,Total,13.78,47573812,dollars per short ton,short tons
2003,TX,Texas,OM,Open Market,14.76,13718547,dollars per short ton,short tons
2003,TX,Texas,CAP,Captive,13.39,33855265,dollars per short ton,short tons
2003,OK,Oklahoma,TOT,Total,28.32,1626092,dollars per short ton,short tons
2003,OK,Oklahoma,OM,Open Market,28.32,1626092,dollars per short ton,short tons
2003,LA,Louisiana,TOT,Total,w,w,dollars per short ton,short tons
2003,LA,Louisiana,OM,Open Market,w,w,dollars per short ton,short tons
2003,LA,Louisiana,CAP,Captive,w,w,dollars per short ton,short tons
2003,WSC,West South Central,TOT,Total,14.56,53227885,dollars per short ton,short tons
2003,WSC,West South Central,OM,Open Market,16.43,17640375,dollars per short ton,short tons
2003,WSC,West South Central,CAP,Captive,13.64,35587510,dollars per short ton,short tons
2003,TN,Tennessee,TOT,Total,29.09,2525432,dollars per short ton,short tons
2003,TN,Tennessee,OM,Open Market,29.09,2525432,dollars per short ton,short tons
2003,MS,Mississippi,TOT,Total,w,w,dollars per short ton,short tons
2003,MS,Mississippi,OM,Open Market,w,w,dollars per short ton,short tons
2003,KYW,Kentucky (West),TOT,Total,w,21394440,dollars per short ton,short tons
2003,KYW,Kentucky (West),OM,Open Market,22.05,w,dollars per short ton,short tons
2003,KYW,Kentucky (West),CAP,Captive,w,w,dollars per short ton,short tons
2003,KYE,Kentucky (East),TOT,Total,w,91621678,dollars per short ton,short tons
2003,KYE,Kentucky (East),OM,Open Market,29.49,w,dollars per short ton,short tons
2003,KYE,Kentucky (East),CAP,Captive,w,w,dollars per short ton,short tons
2003,KY,Kentucky,TOT,Total,28.12,113016118,dollars per short ton,short tons
