period,stateRegionId,stateRegionDescription,coalRankId,coalRankDescription,price,price-units
2021,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2021,APP,Appalachia Total,TOT,All,78.63,dollars per short ton
2021,APP,Appalachia Total,ANT,Anthracite,107.08,dollars per short ton
2021,APP,Appalachia Total,BIT,Bituminous,78.32,dollars per short ton
2021,APC,Appalachia Central,TOT,All,99.51,dollars per short ton
2021,APC,Appalachia Central,BIT,Bituminous,99.51,dollars per short ton
2021,APN,Appalachia Northern,TOT,All,57.98,dollars per short ton
2021,APN,Appalachia Northern,ANT,Anthracite,107.08,dollars per short ton
2021,APN,Appalachia Northern,BIT,Bituminous,57.04,dollars per short ton
2021,APS,Appalachia Southern,TOT,All,150.54,dollars per short ton
2021,APS,Appalachia Southern,BIT,Bituminous,150.54,dollars per short ton
2021,INT,Interior Region Total,TOT,All,33.63,dollars per short ton
2021,INT,Interior Region Total,BIT,Bituminous,37.07,dollars per short ton
2021,INT,Interior Region Total,LIG,Lignite,21.48,dollars per short ton
2021,ILL,Illinois Basin,TOT,All,37.06,dollars per short ton
2021,ILL,Illinois Basin,BIT,Bituminous,37.06,dollars per short ton
2021,INO,Other Interior,TOT,All,21.55,dollars per short ton
2021,INO,Other Interior,BIT,Bituminous,53.0,dollars per short ton
2021,INO,Other Interior,LIG,Lignite,21.48,dollars per short ton
2021,WSB,Western Region Total,TOT,All,17.34,dollars per short ton
2021,WSB,Western Region Total,BIT,Bituminous,40.38,dollars per short ton
2021,WSB,Western Region Total,LIG,Lignite,19.03,dollars per short ton
2021,WSB,Western Region Total,SUB,Subbituminous,14.18,dollars per short ton
2021,PRB,Powder River Basin,TOT,All,11.98,dollars per short ton
2021,PRB,Powder River Basin,SUB,Subbituminous,11.98,dollars per short ton
2021,UNT,Uinta Basin,TOT,All,42.0,dollars per short ton
2021,UNT,Uinta Basin,BIT,Bituminous,43.74,dollars per short ton
2021,UNT,Uinta Basin,SUB,Subbituminous,34.92,dollars per short ton
2021,WBO,Other Western,TOT,All,31.44,dollars per short ton
2021,WBO,Other Western,BIT,Bituminous,36.44,dollars per short ton
2021,WBO,Other Western,LIG,Lignite,19.03,dollars per short ton
2021,WBO,Other Western,SUB,Subbituminous,52.93,dollars per short ton
2021,EST,East Total,TOT,All,70.26,dollars per short ton
2021,EST,East Total,ANT,Anthracite,107.08,dollars per short ton
2021,EST,East Total,BIT,Bituminous,69.03,dollars per short ton
2021,MID,Midwest Total,TOT,All,30.45,dollars per short ton
2021,MID,Midwest Total,BIT,Bituminous,35.53,dollars per short ton
2021,MID,Midwest Total,LIG,Lignite,19.0,dollars per short ton
2021,STH,South Total,TOT,All,69.74,dollars per short ton
2021,STH,South Total,BIT,Bituminous,78.35,dollars per short ton
2021,STH,South Total,LIG,Lignite,21.48,dollars per short ton
2021,WST,West Total,TOT,All,17.2,dollars per short ton
2021,WST,West Total,BIT,Bituminous,40.38,dollars per short ton
2021,WST,West Total,LIG,Lignite,26.07,dollars per short ton
2021,WST,West Total,SUB,Subbituminous,14.18,dollars per short ton
2021,EMR,East of Mississippi River,TOT,All,64.77,dollars per short ton
2021,EMR,East of Mississippi River,ANT,Anthracite,107.08,dollars per short ton
2021,EMR,East of Mississippi River,BIT,Bituminous,64.95,dollars per short ton
2021,EMR,East of Mississippi River,LIG,Lignite,27.32,dollars per short ton
2021,WMR,West of Mississippi River,TOT,All,17.51,dollars per short ton
2021,WMR,West of Mississippi River,BIT,Bituminous,40.39,dollars per short ton
2021,WMR,West of Mississippi River,LIG,Lignite,19.61,dollars per short ton
2021,WMR,West of Mississippi River,SUB,Subbituminous,14.18,dollars per short ton
2021,US,U.S. Total,TOT,All,36.45,dollars per short ton
2021,US,U.S. Total,ANT,Anthracite,107.08,dollars per short ton
2021,US,U.S. Total,BIT,Bituminous,61.68,dollars per short ton
2021,US,U.S. Total,LIG,Lignite,20.1,dollars per short ton
2021,US,U.S. Total,SUB,Subbituminous,14.18,dollars per short ton
2022,MAT,Middle Atlantic,TOT,All,94.69,dollars per short ton
2022,MAT,Middle Atlantic,ANT,Anthracite,155.03,dollars per short ton
2022,MAT,Middle Atlantic,BIT,Bituminous,91.51,dollars per short ton
2022,PA,Pennsylvania,TOT,All,94.69,dollars per short ton
2022,PA,Pennsylvania,ANT,Anthracite,155.03,dollars per short ton
2022,PA,Pennsylvania,BIT,Bituminous,91.51,dollars per short ton
2022,PAA,Pennsylvania (Anthracite),TOT,All,155.03,dollars per short ton
2022,PAA,Pennsylvania (Anthracite),ANT,Anthracite,155.03,dollars per short ton
2022,PAB,Pennsylvania (Bituminous),TOT,All,91.51,dollars per short ton
2022,PAB,Pennsylvania (Bituminous),BIT,Bituminous,91.51,dollars per short ton
2022,ENC,East North Central,TOT,All,44.22,dollars per short ton
2022,ENC,East North Central,BIT,Bituminous,44.22,dollars per short ton
2022,IL,Illinois,TOT,All,35.96,dollars per short ton
2022,IL,Illinois,BIT,Bituminous,35.96,dollars per short ton
2022,IN,Indiana,TOT,All,56.67,dollars per short ton
2022,IN,Indiana,BIT,Bituminous,56.67,dollars per short ton
2022,OH,Ohio,TOT,All,52.95,dollars per short ton
2022,OH,Ohio,BIT,Bituminous,52.95,dollars per short ton
2022,WNC,West North Central,TOT,All,20.73,dollars per short ton
2022,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2022,WNC,West North Central,LIG,Lignite,20.61,dollars per short ton
2022,MO,Missouri,TOT,All,,dollars per short ton
2022,MO,Missouri,BIT,Bituminous,,dollars per short ton
2022,ND,North Dakota,TOT,All,20.61,dollars per short ton
2022,ND,North Dakota,LIG,Lignite,20.61,dollars per short ton
2022,SAT,South Atlantic,TOT,All,136.23,dollars per short ton
2022,SAT,South Atlantic,BIT,Bituminous,136.23,dollars per short ton
2022,MD,Maryland,TOT,All,75.71,dollars per short ton
2022,MD,Maryland,BIT,Bituminous,75.71,dollars per short ton
2022,VA,Virginia,TOT,All,211.57,dollars per short ton
2022,VA,Virginia,BIT,Bituminous,211.57,dollars per short ton
2022,WV,West Virginia,TOT,All,127.52,dollars per short ton
2022,WV,West Virginia,BIT,Bituminous,127.52,dollars per short ton
2022,WVN,West Virginia (Northern),TOT,All,85.21,dollars per short ton
2022,WVN,West Virginia (Northern),BIT,Bituminous,85.21,dollars per short ton
2022,WVS,West Virginia (Southern),TOT,All,182.92,dollars per short ton
2022,WVS,West Virginia (Southern),BIT,Bituminous,182.92,dollars per short ton
2022,ESC,East South Central,TOT,All,121.44,dollars per short ton
2022,ESC,East South Central,BIT,Bituminous,129.01,dollars per short ton
2022,ESC,East South Central,LIG,Lignite,,dollars per short ton
2022,AL,Alabama,TOT,All,269.0,dollars per short ton
2022,AL,Alabama,BIT,Bituminous,269.0,dollars per short ton
2022,KY,Kentucky,TOT,All,78.22,dollars per short ton
2022,KY,Kentucky,BIT,Bituminous,78.22,dollars per short ton
2022,KYE,Kentucky (East),TOT,All,,dollars per short ton
2022,KYE,Kentucky (East),BIT,Bituminous,,dollars per short ton
2022,KYW,Kentucky (West),TOT,All,,dollars per short ton
2022,KYW,Kentucky (West),BIT,Bituminous,,dollars per short ton
2022,MS,Mississippi,TOT,All,,dollars per short ton
2022,MS,Mississippi,LIG,Lignite,,dollars per short ton
2022,WSC,West South Central,TOT,All,22.18,dollars per short ton
2022,WSC,West South Central,LIG,Lignite,22.18,dollars per short ton
2022,LA,Louisiana,TOT,All,,dollars per short ton
2022,LA,Louisiana,LIG,Lignite,,dollars per short ton
2022,TX,Texas,TOT,All,22.01,dollars per short ton
2022,TX,Texas,LIG,Lignite,22.01,dollars per short ton
2022,MTN,Mountain,TOT,All,21.78,dollars per short ton
2022,MTN,Mountain,BIT,Bituminous,63.87,dollars per short ton
2022,MTN,Mountain,LIG,Lignite,,dollars per short ton
2022,MTN,Mountain,SUB,Subbituminous,16.36,dollars per short ton
2022,CO,Colorado,TOT,All,65.0,dollars per short ton
2022,CO,Colorado,BIT,Bituminous,,dollars per short ton
2022,CO,Colorado,SUB,Subbituminous,,dollars per short ton
2022,MT,Montana,TOT,All,43.29,dollars per short ton
2022,MT,Montana,BIT,Bituminous,,dollars per short ton
2022,MT,Montana,LIG,Lignite,,dollars per short ton
2022,MT,Montana,SUB,Subbituminous,,dollars per short ton
2022,NM,New Mexico,TOT,All,44.07,dollars per short ton
2022,NM,New Mexico,BIT,Bituminous,,dollars per short ton
2022,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2022,UT,Utah,TOT,All,47.85,dollars per short ton
2022,UT,Utah,BIT,Bituminous,47.85,dollars per short ton
2022,WY,Wyoming,TOT,All,14.84,dollars per short ton
2022,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2022,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2022,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2022,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2022,AK,Alaska,TOT,All,,dollars per short ton
2022,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2022,APP,Appalachia Total,TOT,All,131.88,dollars per short ton
2022,APP,Appalachia Total,ANT,Anthracite,155.03,dollars per short ton
2022,APP,Appalachia Total,BIT,Bituminous,131.59,dollars per short ton
2022,APC,Appalachia Central,TOT,All,174.23,dollars per short ton
2022,APC,Appalachia Central,BIT,Bituminous,174.23,dollars per short ton
2022,APN,Appalachia Northern,TOT,All,88.28,dollars per short ton
2022,APN,Appalachia Northern,ANT,Anthracite,155.03,dollars per short ton
2022,APN,Appalachia Northern,BIT,Bituminous,86.8,dollars per short ton
2022,APS,Appalachia Southern,TOT,All,269.0,dollars per short ton
2022,APS,Appalachia Southern,BIT,Bituminous,269.0,dollars per short ton
2022,INT,Interior Region Total,TOT,All,40.52,dollars per short ton
2022,INT,Interior Region Total,BIT,Bituminous,44.96,dollars per short ton
2022,INT,Interior Region Total,LIG,Lignite,23.36,dollars per short ton
2022,ILL,Illinois Basin,TOT,All,44.94,dollars per short ton
2022,ILL,Illinois Basin,BIT,Bituminous,44.94,dollars per short ton
2022,INO,Other Interior,TOT,All,23.51,dollars per short ton
2022,INO,Other Interior,BIT,Bituminous,64.0,dollars per short ton
2022,INO,Other Interior,LIG,Lignite,23.36,dollars per short ton
2022,WSB,Western Region Total,TOT,All,21.82,dollars per short ton
2022,WSB,Western Region Total,BIT,Bituminous,63.87,dollars per short ton
2022,WSB,Western Region Total,LIG,Lignite,20.62,dollars per short ton
2022,WSB,Western Region Total,SUB,Subbituminous,16.55,dollars per short ton
2022,PRB,Powder River Basin,TOT,All,14.38,dollars per short ton
2022,PRB,Powder River Basin,SUB,Subbituminous,14.38,dollars per short ton
2022,UNT,Uinta Basin,TOT,All,56.28,dollars per short ton
2022,UNT,Uinta Basin,BIT,Bituminous,59.71,dollars per short ton
2022,UNT,Uinta Basin,SUB,Subbituminous,41.42,dollars per short ton
2022,WBO,Other Western,TOT,All,42.45,dollars per short ton
2022,WBO,Other Western,BIT,Bituminous,68.63,dollars per short ton
2022,WBO,Other Western,LIG,Lignite,20.62,dollars per short ton
2022,WBO,Other Western,SUB,Subbituminous,55.74,dollars per short ton
2022,EST,East Total,TOT,All,119.89,dollars per short ton
2022,EST,East Total,ANT,Anthracite,155.03,dollars per short ton
2022,EST,East Total,BIT,Bituminous,118.46,dollars per short ton
2022,MID,Midwest Total,TOT,All,37.25,dollars per short ton
2022,MID,Midwest Total,BIT,Bituminous,44.24,dollars per short ton
2022,MID,Midwest Total,LIG,Lignite,20.61,dollars per short ton
2022,STH,South Total,TOT,All,112.87,dollars per short ton
2022,STH,South Total,BIT,Bituminous,127.38,dollars per short ton
2022,STH,South Total,LIG,Lignite,23.36,dollars per short ton
2022,WST,West Total,TOT,All,21.93,dollars per short ton
2022,WST,West Total,BIT,Bituminous,63.87,dollars per short ton
2022,WST,West Total,LIG,Lignite,28.18,dollars per short ton
2022,WST,West Total,SUB,Subbituminous,16.55,dollars per short ton
2022,EMR,East of Mississippi River,TOT,All,102.51,dollars per short ton
2022,EMR,East of Mississippi River,ANT,Anthracite,155.03,dollars per short ton
2022,EMR,East of Mississippi River,BIT,Bituminous,103.08,dollars per short ton
2022,EMR,East of Mississippi River,LIG,Lignite,29.52,dollars per short ton
2022,WMR,West of Mississippi River,TOT,All,21.85,dollars per short ton
2022,WMR,West of Mississippi River,BIT,Bituminous,63.87,dollars per short ton
2022,WMR,West of Mississippi River,LIG,Lignite,21.22,dollars per short ton
2022,WMR,West of Mississippi River,SUB,Subbituminous,16.55,dollars per short ton
2022,US,U.S. Total,TOT,All,54.46,dollars per short ton
2022,US,U.S. Total,ANT,Anthracite,155.03,dollars per short ton
2022,US,U.S. Total,BIT,Bituminous,97.96,dollars per short ton
2022,US,U.S. Total,LIG,Lignite,21.79,dollars per short ton
2022,US,U.S. Total,SUB,Subbituminous,16.55,dollars per short ton
2023,MAT,Middle Atlantic,TOT,All,91.71,dollars per short ton
2023,MAT,Middle Atlantic,ANT,Anthracite,165.88,dollars per short ton
2023,MAT,Middle Atlantic,BIT,Bituminous,87.01,dollars per short ton
2023,PA,Pennsylvania,TOT,All,91.71,dollars per short ton
2023,PA,Pennsylvania,ANT,Anthracite,165.88,dollars per short ton
2023,PA,Pennsylvania,BIT,Bituminous,87.01,dollars per short ton
2023,PAA,Pennsylvania (Anthracite),TOT,All,165.88,dollars per short ton
2023,PAA,Pennsylvania (Anthracite),ANT,Anthracite,165.88,dollars per short ton
2023,PAB,Pennsylvania (Bituminous),TOT,All,87.01,dollars per short ton
2023,PAB,Pennsylvania (Bituminous),BIT,Bituminous,87.01,dollars per short ton
2023,ENC,East North Central,TOT,All,52.94,dollars per short ton
2023,ENC,East North Central,BIT,Bituminous,52.94,dollars per short ton
2023,IL,Illinois,TOT,All,48.06,dollars per short ton
2023,IL,Illinois,BIT,Bituminous,48.06,dollars per short ton
2023,IN,Indiana,TOT,All,59.51,dollars per short ton
2023,IN,Indiana,BIT,Bituminous,59.51,dollars per short ton
2023,OH,Ohio,TOT,All,66.0,dollars per short ton
2023,OH,Ohio,BIT,Bituminous,66.0,dollars per short ton
2023,WNC,West North Central,TOT,All,23.58,dollars per short ton
2023,WNC,West North Central,BIT,Bituminous,,dollars per short ton
2023,WNC,West North Central,LIG,Lignite,23.33,dollars per short ton
2023,MO,Missouri,TOT,All,,dollars per short ton
2023,MO,Missouri,BIT,Bituminous,,dollars per short ton
2023,ND,North Dakota,TOT,All,23.33,dollars per short ton
2023,ND,North Dakota,LIG,Lignite,23.33,dollars per short ton
2023,SAT,South Atlantic,TOT,All,125.46,dollars per short ton
2023,SAT,South Atlantic,BIT,Bituminous,125.46,dollars per short ton
2023,MD,Maryland,TOT,All,101.89,dollars per short ton
2023,MD,Maryland,BIT,Bituminous,101.89,dollars per short ton
2023,VA,Virginia,TOT,All,171.62,dollars per short ton
2023,VA,Virginia,BIT,Bituminous,171.62,dollars per short ton
2023,WV,West Virginia,TOT,All,120.08,dollars per short ton
2023,WV,West Virginia,BIT,Bituminous,120.08,dollars per short ton
2023,WVN,West Virginia (Northern),TOT,All,88.86,dollars per short ton
2023,WVN,West Virginia (Northern),BIT,Bituminous,88.86,dollars per short ton
2023,WVS,West Virginia (Southern),TOT,All,155.61,dollars per short ton
2023,WVS,West Virginia (Southern),BIT,Bituminous,155.61,dollars per short ton
2023,ESC,East South Central,TOT,All,111.61,dollars per short ton
2023,ESC,East South Central,BIT,Bituminous,117.6,dollars per short ton
2023,ESC,East South Central,LIG,Lignite,,dollars per short ton
2023,AL,Alabama,TOT,All,201.95,dollars per short ton
2023,AL,Alabama,BIT,Bituminous,201.95,dollars per short ton
2023,KY,Kentucky,TOT,All,76.87,dollars per short ton
2023,KY,Kentucky,BIT,Bituminous,76.87,dollars per short ton
2023,KYE,Kentucky (East),TOT,All,106.96,dollars per short ton
2023,KYE,Kentucky (East),BIT,Bituminous,106.96,dollars per short ton
2023,KYW,Kentucky (West),TOT,All,55.22,dollars per short ton
2023,KYW,Kentucky (West),BIT,Bituminous,55.22,dollars per short ton
2023,MS,Mississippi,TOT,All,,dollars per short ton
2023,MS,Mississippi,LIG,Lignite,,dollars per short ton
2023,WSC,West South Central,TOT,All,19.05,dollars per short ton
2023,WSC,West South Central,LIG,Lignite,19.05,dollars per short ton
2023,LA,Louisiana,TOT,All,,dollars per short ton
2023,LA,Louisiana,LIG,Lignite,,dollars per short ton
2023,TX,Texas,TOT,All,18.76,dollars per short ton
2023,TX,Texas,LIG,Lignite,18.76,dollars per short ton
2023,MTN,Mountain,TOT,All,21.81,dollars per short ton
2023,MTN,Mountain,BIT,Bituminous,72.6,dollars per short ton
2023,MTN,Mountain,SUB,Subbituminous,17.37,dollars per short ton
2023,CO,Colorado,TOT,All,59.12,dollars per short ton
2023,CO,Colorado,BIT,Bituminous,61.0,dollars per short ton
2023,CO,Colorado,SUB,Subbituminous,56.28,dollars per short ton
2023,MT,Montana,TOT,All,46.56,dollars per short ton
2023,MT,Montana,BIT,Bituminous,,dollars per short ton
2023,MT,Montana,SUB,Subbituminous,,dollars per short ton
2023,NM,New Mexico,TOT,All,,dollars per short ton
2023,NM,New Mexico,SUB,Subbituminous,,dollars per short ton
2023,UT,Utah,TOT,All,45.01,dollars per short ton
2023,UT,Utah,BIT,Bituminous,45.01,dollars per short ton
2023,WY,Wyoming,TOT,All,15.24,dollars per short ton
2023,WY,Wyoming,BIT,Bituminous,,dollars per short ton
2023,WY,Wyoming,SUB,Subbituminous,,dollars per short ton
2023,PCN,Pacific Noncontiguous,TOT,All,,dollars per short ton
2023,PCN,Pacific Noncontiguous,SUB,Subbituminous,,dollars per short ton
2023,AK,Alaska,TOT,All,,dollars per short ton
2023,AK,Alaska,SUB,Subbituminous,,dollars per short ton
2023,APP,Appalachia Total,TOT,All,120.92,dollars per short ton
2023,APP,Appalachia Total,ANT,Anthracite,165.88,dollars per short ton
2023,APP,Appalachia Total,BIT,Bituminous,120.21,dollars per short ton
2023,APC,Appalachia Central,TOT,All,149.1,dollars per short ton
2023,APC,Appalachia Central,BIT,Bituminous,149.1,dollars per short ton
2023,APN,Appalachia Northern,TOT,All,89.88,dollars per short ton
2023,APN,Appalachia Northern,ANT,Anthracite,165.88,dollars per short ton
2023,APN,Appalachia Northern,BIT,Bituminous,87.68,dollars per short ton
2023,APS,Appalachia Southern,TOT,All,201.95,dollars per short ton
2023,APS,Appalachia Southern,BIT,Bituminous,201.95,dollars per short ton
2023,INT,Interior Region Total,TOT,All,47.09,dollars per short ton
2023,INT,Interior Region Total,BIT,Bituminous,53.11,dollars per short ton
2023,INT,Interior Region Total,LIG,Lignite,20.76,dollars per short ton
2023,ILL,Illinois Basin,TOT,All,53.09,dollars per short ton
2023,ILL,Illinois Basin,BIT,Bituminous,53.09,dollars per short ton
2023,INO,Other Interior,TOT,All,21.12,dollars per short ton
2023,INO,Other Interior,BIT,Bituminous,66.0,dollars per short ton
2023,INO,Other Interior,LIG,Lignite,20.76,dollars per short ton
2023,WSB,Western Region Total,TOT,All,22.08,dollars per short ton
2023,WSB,Western Region Total,BIT,Bituminous,72.6,dollars per short ton
2023,WSB,Western Region Total,LIG,Lignite,23.33,dollars per short ton
2023,WSB,Western Region Total,SUB,Subbituminous,17.56,dollars per short ton
2023,PRB,Powder River Basin,TOT,All,14.68,dollars per short ton
2023,PRB,Powder River Basin,SUB,Subbituminous,14.68,dollars per short ton
2023,UNT,Uinta Basin,TOT,All,52.25,dollars per short ton
2023,UNT,Uinta Basin,BIT,Bituminous,50.77,dollars per short ton
